epoch,accuracy,loss,val_accuracy,val_loss
29,0.8905088305473328,0.21341677010059357,0.8906746506690979,0.21526429057121277
30,0.89056396484375,0.21310462057590485,0.8888011574745178,0.2169233113527298
31,0.8909726142883301,0.21299874782562256,0.890748143196106,0.214774489402771
32,0.8908073306083679,0.2131565362215042,0.8899399638175964,0.21493808925151825
33,0.891032338142395,0.21307414770126343,0.8905460834503174,0.21360579133033752
34,0.8908761739730835,0.21306811273097992,0.8910236358642578,0.21389152109622955
35,0.8909313082695007,0.21297389268875122,0.890160322189331,0.21359936892986298
36,0.8911884427070618,0.2130279839038849,0.8904909491539001,0.2148161083459854
37,0.8908761739730835,0.2127731442451477,0.8915563225746155,0.21357594430446625
38,0.8908624053001404,0.21269652247428894,0.8913909792900085,0.21401186287403107
39,0.8910231590270996,0.21284428238868713,0.8908767104148865,0.21325771510601044
40,0.8913996815681458,0.2127554565668106,0.8915011882781982,0.21366243064403534
41,0.8908486366271973,0.2125169187784195,0.8914828300476074,0.21333067119121552
42,0.8911792635917664,0.2125161588191986,0.8909317851066589,0.2140013873577118
43,0.8913583755493164,0.21264183521270752,0.8914093375205994,0.21428611874580383
44,0.8910782337188721,0.21256950497627258,0.8915379643440247,0.2129320353269577
45,0.8909680247306824,0.2125588208436966,0.8917399644851685,0.21365776658058167
46,0.8914777636528015,0.21240752935409546,0.8913542628288269,0.21314293146133423
47,0.891395092010498,0.21227207779884338,0.8912991285324097,0.21534506976604462
48,0.8905225992202759,0.2124369591474533,0.8914461135864258,0.21332551538944244
49,0.8909955620765686,0.21245378255844116,0.8917767405509949,0.21338747441768646
50,0.8910736441612244,0.21236389875411987,0.8913909792900085,0.2135232388973236
51,0.8915742039680481,0.2123294323682785,0.8903073072433472,0.21681548655033112
52,0.8913721442222595,0.21243877708911896,0.8911705613136292,0.21451206505298615
53,0.8915695548057556,0.21219339966773987,0.8910419940948486,0.21458978950977325
54,0.8909404873847961,0.21231023967266083,0.891262412071228,0.21400459110736847
55,0.8910782337188721,0.2122606337070465,0.8892603516578674,0.2189587950706482
56,0.8915557861328125,0.212209090590477,0.8919787406921387,0.21289967000484467
57,0.8912527561187744,0.21225295960903168,0.8916481733322144,0.21453092992305756
58,0.8912068009376526,0.21228565275669098,0.8917216062545776,0.21426527202129364
59,0.8912573456764221,0.21224083006381989,0.888709306716919,0.21466413140296936
60,0.8912022113800049,0.21212449669837952,0.8914093375205994,0.21414203941822052
61,0.8912940621376038,0.21223758161067963,0.8912440538406372,0.21368639171123505
62,0.8914915323257446,0.21226394176483154,0.8913359045982361,0.2137911021709442
63,0.8917073607444763,0.212171271443367,0.8915563225746155,0.21409176290035248
64,0.8913629651069641,0.21208304166793823,0.8911705613136292,0.21552908420562744
65,0.8915925621986389,0.2121698409318924,0.8902705311775208,0.21619640290737152
66,0.8915695548057556,0.21199876070022583,0.8893154263496399,0.21447788178920746
67,0.891289472579956,0.2120710015296936,0.8913726210594177,0.21385043859481812
68,0.8916200995445251,0.21197427809238434,0.8905093669891357,0.21397335827350616
69,0.892001211643219,0.21190892159938812,0.8904358744621277,0.21475493907928467
70,0.8918542861938477,0.21165871620178223,0.891942024230957,0.21433475613594055
71,0.8914363980293274,0.21187196671962738,0.8913359045982361,0.21325843036174774
72,0.891532838344574,0.21203665435314178,0.8917216062545776,0.21299520134925842
73,0.8915466070175171,0.2119763344526291,0.8891868591308594,0.21432581543922424
74,0.891349196434021,0.212031751871109,0.8918501734733582,0.2132999747991562
75,0.8917945623397827,0.21192556619644165,0.8913542628288269,0.21369263529777527
76,0.8915925621986389,0.2119523137807846,0.8908032178878784,0.21404293179512024
77,0.8916890025138855,0.21191729605197906,0.8918134570121765,0.2135118693113327
78,0.8918772339820862,0.21184077858924866,0.8913175463676453,0.21358616650104523
79,0.8915742039680481,0.21189625561237335,0.8921440839767456,0.21329829096794128
80,0.8915971517562866,0.2119148224592209,0.8912807703018188,0.21331976354122162
81,0.8917303085327148,0.21174423396587372,0.8922359347343445,0.21342337131500244
82,0.8916890025138855,0.21193967759609222,0.8911522030830383,0.2136070430278778
83,0.8916751742362976,0.2118035852909088,0.8907113671302795,0.21438631415367126
84,0.8918864130973816,0.2117951363325119,0.8916297554969788,0.21335573494434357
85,0.8920379877090454,0.21172834932804108,0.8907665014266968,0.21391725540161133
86,0.8917992115020752,0.21171322464942932,0.8906562924385071,0.21498718857765198
87,0.8915236592292786,0.21181227266788483,0.8913175463676453,0.21609780192375183
88,0.8915374279022217,0.21182610094547272,0.8905277252197266,0.21530872583389282
89,0.8918910026550293,0.21177776157855988,0.8919971585273743,0.21259528398513794
90,0.891789972782135,0.21195195615291595,0.8919236660003662,0.21357323229312897
91,0.8919874429702759,0.21179448068141937,0.8910236358642578,0.2139127552509308
92,0.8916751742362976,0.21190683543682098,0.8926951289176941,0.21284730732440948
93,0.8917073607444763,0.2117089331150055,0.8920705914497375,0.21313107013702393
94,0.8915511965751648,0.21174387633800507,0.891005277633667,0.21391741931438446
95,0.8919461369514465,0.2116868495941162,0.8925665616989136,0.21315479278564453
96,0.8918818235397339,0.21173341572284698,0.8916481733322144,0.21391959488391876
97,0.8916751742362976,0.21178941428661346,0.8914644718170166,0.21363580226898193
98,0.8916935920715332,0.21156910061836243,0.8921440839767456,0.2131071537733078
99,0.891711950302124,0.2116783708333969,0.8915195465087891,0.2138044238090515101,0.8919920325279236,0.21157467365264893,0.8920522332191467,0.21302106976509094
102,0.8920701146125793,0.2116934359073639,0.8909685611724854,0.21481037139892578
103,0.8919415473937988,0.2116534411907196,0.8917216062545776,0.21595260500907898
104,0.892074704170227,0.21162770688533783,0.8923093676567078,0.21458357572555542
105,0.8920333981513977,0.21156007051467896,0.8908767104148865,0.21307899057865143
106,0.8919185996055603,0.21147294342517853,0.8917399644851685,0.2130347490310669
107,0.8918083906173706,0.21152611076831818,0.8915195465087891,0.2129807025194168
108,0.8918267488479614,0.21150673925876617,0.891262412071228,0.21371056139469147
109,0.8919415473937988,0.21165651082992554,0.8918869495391846,0.21379631757736206
110,0.8918864130973816,0.21165964007377625,0.8909869194030762,0.21466337144374847
111,0.8917348980903625,0.21163710951805115,0.8915195465087891,0.2137463092803955
112,0.8918864130973816,0.2117808759212494,0.8920338749885559,0.21296468377113342
113,0.8917211294174194,0.21167400479316711,0.8917216062545776,0.21315233409404755
114,0.8921757340431213,0.21159550547599792,0.8908215761184692,0.21383963525295258
115,0.8920930624008179,0.21157941222190857,0.8915195465087891,0.2151550054550171
116,0.8922399878501892,0.21158891916275024,0.8910236358642578,0.21362002193927765
117,0.8918359279632568,0.21153849363327026,0.8915563225746155,0.21414540708065033
118,0.8918083906173706,0.21158002316951752,0.8902889490127563,0.21402134001255035
119,0.8916430473327637,0.2115444839000702,0.8920522332191467,0.21337035298347473
120,0.8923088908195496,0.21145671606063843,0.8915563225746155,0.21372325718402863
121,0.8919736742973328,0.2116691917181015,0.8920889496803284,0.21364638209342957
122,0.8917486667633057,0.21158525347709656,0.8899950385093689,0.21571584045886993
123,0.8920333981513977,0.21155652403831482,0.8924747109413147,0.2127871811389923
124,0.8920379877090454,0.21167942881584167,0.8905460834503174,0.2140442430973053
125,0.8918680548667908,0.2114282101392746,0.8897011280059814,0.21509774029254913
126,0.8919782638549805,0.21136263012886047,0.8907113671302795,0.21489901840686798
127,0.8917945623397827,0.2115412801504135,0.8915563225746155,0.21350574493408203
128,0.8920655250549316,0.21148379147052765,0.8908950686454773,0.21423208713531494
129,0.8919644951820374,0.2113513946533203,0.8917399644851685,0.21296533942222595
130,0.8921160101890564,0.2115004062652588,0.8915011882781982,0.2135336548089981
131,0.891923189163208,0.21153031289577484,0.8921624422073364,0.2133731245994568
132,0.8919047713279724,0.2114749252796173,0.8918134570121765,0.21396014094352722
133,0.8918359279632568,0.21162116527557373,0.8912991285324097,0.21356865763664246
134,0.8920976519584656,0.21155138313770294,0.8926399946212769,0.21316562592983246
135,0.8918634653091431,0.21146458387374878,0.891684889793396,0.2128094881772995
136,0.891895592212677,0.21153825521469116,0.8897011280059814,0.2143598049879074
137,0.8919185996055603,0.2115684598684311,0.8915011882781982,0.21347709000110626
138,0.8917945623397827,0.21148855984210968,0.8922359347343445,0.2131957858800888
139,0.892106831073761,0.21138420701026917,0.8923828601837158,0.21318450570106506
140,0.8918038010597229,0.21148329973220825,0.8918318152427673,0.21336445212364197
141,0.8919920325279236,0.21145114302635193,0.8908215761184692,0.2136254757642746
142,0.8920195698738098,0.21137037873268127,0.8913359045982361,0.21410934627056122
143,0.8915374279022217,0.21128281950950623,0.8916481733322144,0.21304868161678314
144,0.8916705846786499,0.2114238440990448,0.8916113972663879,0.21265162527561188
145,0.8920701146125793,0.2114536017179489,0.8907113671302795,0.21350881457328796
146,0.8921849131584167,0.2113882154226303,0.8913542628288269,0.21382257342338562
147,0.8919047713279724,0.2114083170890808,0.8916297554969788,0.2133340686559677
148,0.8919140100479126,0.21135462820529938,0.8923277258872986,0.2130838930606842
149,0.8917762041091919,0.21131056547164917,0.8924930691719055,0.21273192763328552
150,0.8919782638549805,0.211517333984375,0.889388918876648,0.21747729182243347
151,0.8922629952430725,0.2113000899553299,0.8910971283912659,0.2143423855304718
152,0.8919690847396851,0.21134787797927856,0.8920522332191467,0.21317824721336365
153,0.8919966220855713,0.21124444901943207,0.8922910094261169,0.213307186961174
154,0.8922997117042542,0.21161191165447235,0.8918318152427673,0.21296675503253937
155,0.8923777937889099,0.21127662062644958,0.8916481733322144,0.21403621137142181
156,0.8923318386077881,0.21118004620075226,0.8921440839767456,0.21295078098773956
157,0.8922767639160156,0.21128970384597778,0.891758382320404,0.21322911977767944
158,0.8919736742973328,0.21120835840702057,0.8919787406921387,0.21268875896930695
159,0.8919736742973328,0.2113347351551056,0.8917032480239868,0.21322345733642578
160,0.8922492265701294,0.2113913893699646,0.8909501433372498,0.21319809556007385
161,0.8920609354972839,0.2111360728740692,0.8923093676567078,0.21284914016723633
162,0.8918910026550293,0.21135762333869934,0.8915379643440247,0.2133069932460785
163,0.8922767639160156,0.21132762730121613,0.8917767405509949,0.21348263323307037
164,0.8921527862548828,0.21127133071422577,0.8918501734733582,0.21319276094436646
165,0.8919690847396851,0.21125571429729462,0.8920889496803284,0.21249482035636902
166,0.8919599056243896,0.21125465631484985,0.8920522332191467,0.21287818253040314
167,0.8922032713890076,0.21119411289691925,0.8904725909233093,0.21363243460655212
168,0.8919461369514465,0.21137018501758575,0.8914461135864258,0.21304239332675934
169,0.8923732042312622,0.21121402084827423,0.8911154866218567,0.21348465979099274
170,0.8919323682785034,0.21130123734474182,0.8904725909233093,0.2140270322561264
171,0.8918910026550293,0.21121591329574585,0.8920889496803284,0.21274037659168243
172,0.8919047713279724,0.2113310843706131,0.891942024230957,0.21446529030799866
173,0.8917348980903625,0.21125926077365875,0.891427755355835,0.2128089964389801
174,0.8915971517562866,0.21123291552066803,0.8914461135864258,0.21307997405529022
175,0.8918313384056091,0.21123138070106506,0.8922175765037537,0.2130967378616333
176,0.8921527862548828,0.211154043674469,0.8918318152427673,0.2129056453704834
177,0.8920058012008667,0.21120285987854004,0.8910236358642578,0.21321573853492737
178,0.8919369578361511,0.21119777858257294,0.8921440839767456,0.21297961473464966
179,0.8920609354972839,0.21127760410308838,0.8915195465087891,0.21309302747249603
180,0.8923593759536743,0.21121054887771606,0.891005277633667,0.21346046030521393
181,0.8924420475959778,0.21130730211734772,0.891942024230957,0.214601531624794
182,0.8919415473937988,0.2112172544002533,0.8910236358642578,0.21302595734596252
183,0.8921481966972351,0.21127603948116302,0.8920889496803284,0.21271708607673645
184,0.8922538161277771,0.21126994490623474,0.8921808004379272,0.21267622709274292
185,0.8921343684196472,0.21121849119663239,0.8909134268760681,0.21371451020240784
186,0.8920792937278748,0.21122412383556366,0.8915746808052063,0.2142978310585022
187,0.8925430774688721,0.21118736267089844,0.8911889791488647,0.21473254263401031
188,0.8921940922737122,0.21111254394054413,0.8919787406921387,0.21296176314353943
189,0.892074704170227,0.2112940102815628,0.8914093375205994,0.21361905336380005
190,0.8918910026550293,0.21110320091247559,0.8911889791488647,0.21391057968139648
191,0.8920471668243408,0.21116235852241516,0.8919603824615479,0.21299892663955688
192,0.8918313384056091,0.21114429831504822,0.8919236660003662,0.21281787753105164
193,0.8920149803161621,0.21116577088832855,0.8911889791488647,0.21294113993644714
194,0.8919782638549805,0.21114924550056458,0.8915930390357971,0.21418540179729462
195,0.8922905325889587,0.21107549965381622,0.8914644718170166,0.21283505856990814
196,0.8919140100479126,0.2111477553844452,0.8918501734733582,0.21280761063098907
197,0.8922445774078369,0.21117088198661804,0.8919053077697754,0.21272024512290955
198,0.8921573758125305,0.21129140257835388,0.8920338749885559,0.21303799748420715
199,0.8919507265090942,0.21127501130104065,0.8924195766448975,0.21314072608947754
