epoch,accuracy,loss,val_accuracy,val_loss
0,0.5018353462219238,0.744634211063385,0.5702306032180786,0.730350136756897
1,0.49868902564048767,0.7413310408592224,0.5597484111785889,0.6996181607246399
2,0.5159937143325806,0.7176614999771118,0.5513626933097839,0.684127688407898
3,0.5123230218887329,0.7210264205932617,0.5828092098236084,0.6929274797439575
4,0.5201887488365173,0.7071155309677124,0.5702306032180786,0.6766486763954163
5,0.5500786304473877,0.6911265254020691,0.5639412999153137,0.6696440577507019
6,0.5380178093910217,0.6914197206497192,0.5702306032180786,0.6635416746139526
7,0.5469323396682739,0.6831086874008179,0.5828092098236084,0.6639264822006226
